频率(Hz) 周期(s)	区分两个频率的周期分辨率(s)
   1 	 1.000000000
 734 	 0.001362398 	 0.000001859
 735 	 0.001360544 	 0.000001854
 736 	 0.001358696 	 0.000001849
 737 	 0.001356852 	 0.000001844
 738 	 0.001355014 	 0.000001839
 739 	 0.001353180 	 0.000001834
 740 	 0.001351351 	 0.000001829
 741 	 0.001349528 	 0.000001824
 742 	 0.001347709 	 0.000001819
 743 	 0.001345895 	 0.000001814
 744 	 0.001344086 	 0.000001809
 745 	 0.001342282 	 0.000001804
 746 	 0.001340483 	 0.000001799
 747 	 0.001338688 	 0.000001794
 748 	 0.001336898 	 0.000001790
 749 	 0.001335113 	 0.000001785
 750 	 0.001333333 	 0.000001780
 751 	 0.001331558 	 0.000001775
 752 	 0.001329787 	 0.000001771
 753 	 0.001328021 	 0.000001766
 754 	 0.001326260 	 0.000001761
 755 	 0.001324503 	 0.000001757
 756 	 0.001322751 	 0.000001752
 757 	 0.001321004 	 0.000001747
 758 	 0.001319261 	 0.000001743
 759 	 0.001317523 	 0.000001738
 760 	 0.001315789 	 0.000001734
 761 	 0.001314060 	 0.000001729
 762 	 0.001312336 	 0.000001724
 763 	 0.001310616 	 0.000001720
 764 	 0.001308901 	 0.000001715
 765 	 0.001307190 	 0.000001711
 766 	 0.001305483 	 0.000001707
 767 	 0.001303781 	 0.000001702
 768 	 0.001302083 	 0.000001698
 769 	 0.001300390 	 0.000001693
 770 	 0.001298701 	 0.000001689
 771 	 0.001297017 	 0.000001684
 772 	 0.001295337 	 0.000001680
 773 	 0.001293661 	 0.000001676
 774 	 0.001291990 	 0.000001671
 775 	 0.001290323 	 0.000001667
 776 	 0.001288660 	 0.000001663
 777 	 0.001287001 	 0.000001659
 778 	 0.001285347 	 0.000001654
 779 	 0.001283697 	 0.000001650
 780 	 0.001282051 	 0.000001646
 781 	 0.001280410 	 0.000001642
 782 	 0.001278772 	 0.000001637
 783 	 0.001277139 	 0.000001633
 784 	 0.001275510 	 0.000001629
 785 	 0.001273885 	 0.000001625
 786 	 0.001272265 	 0.000001621
 787 	 0.001270648 	 0.000001617
 788 	 0.001269036 	 0.000001612
 789 	 0.001267427 	 0.000001608
 790 	 0.001265823 	 0.000001604
 791 	 0.001264223 	 0.000001600
 792 	 0.001262626 	 0.000001596
 793 	 0.001261034 	 0.000001592
 794 	 0.001259446 	 0.000001588
 795 	 0.001257862 	 0.000001584
 796 	 0.001256281 	 0.000001580
 797 	 0.001254705 	 0.000001576
 798 	 0.001253133 	 0.000001572
 799 	 0.001251564 	 0.000001568
 800 	 0.001250000 	 0.000001564
 801 	 0.001248439 	 0.000001561
 802 	 0.001246883 	 0.000001557
 803 	 0.001245330 	 0.000001553
 804 	 0.001243781 	 0.000001549
 805 	 0.001242236 	 0.000001545
 806 	 0.001240695 	 0.000001541
 807 	 0.001239157 	 0.000001537
 808 	 0.001237624 	 0.000001534
 809 	 0.001236094 	 0.000001530
 810 	 0.001234568 	 0.000001526
 811 	 0.001233046 	 0.000001522
 812 	 0.001231527 	 0.000001519
 813 	 0.001230012 	 0.000001515
 814 	 0.001228501 	 0.000001511
 815 	 0.001226994 	 0.000001507
 816 	 0.001225490 	 0.000001504
 817 	 0.001223990 	 0.000001500
 818 	 0.001222494 	 0.000001496
 819 	 0.001221001 	 0.000001493
 820 	 0.001219512 	 0.000001489
 821 	 0.001218027 	 0.000001485
 822 	 0.001216545 	 0.000001482
 823 	 0.001215067 	 0.000001478
 824 	 0.001213592 	 0.000001475
 825 	 0.001212121 	 0.000001471
 826 	 0.001210654 	 0.000001467
 827 	 0.001209190 	 0.000001464
 828 	 0.001207729 	 0.000001460
 829 	 0.001206273 	 0.000001457
 830 	 0.001204819 	 0.000001453
 831 	 0.001203369 	 0.000001450
 832 	 0.001201923 	 0.000001446
 833 	 0.001200480 	 0.000001443
 834 	 0.001199041 	 0.000001439
 835 	 0.001197605 	 0.000001436
 836 	 0.001196172 	 0.000001433
 837 	 0.001194743 	 0.000001429
 838 	 0.001193317 	 0.000001426
 839 	 0.001191895 	 0.000001422
 840 	 0.001190476 	 0.000001419
 841 	 0.001189061 	 0.000001416
 842 	 0.001187648 	 0.000001412
 843 	 0.001186240 	 0.000001409
 844 	 0.001184834 	 0.000001405
 845 	 0.001183432 	 0.000001402
 846 	 0.001182033 	 0.000001399
 847 	 0.001180638 	 0.000001396
 848 	 0.001179245 	 0.000001392
 849 	 0.001177856 	 0.000001389
 850 	 0.001176471 	 0.000001386
 851 	 0.001175088 	 0.000001382
 852 	 0.001173709 	 0.000001379
 853 	 0.001172333 	 0.000001376
 854 	 0.001170960 	 0.000001373
 855 	 0.001169591 	 0.000001370
 856 	 0.001168224 	 0.000001366
 857 	 0.001166861 	 0.000001363
 858 	 0.001165501 	 0.000001360
 859 	 0.001164144 	 0.000001357
 860 	 0.001162791 	 0.000001354
 861 	 0.001161440 	 0.000001351
 862 	 0.001160093 	 0.000001347
 863 	 0.001158749 	 0.000001344
 864 	 0.001157407 	 0.000001341
 865 	 0.001156069 	 0.000001338
 866 	 0.001154734 	 0.000001335
 867 	 0.001153403 	 0.000001332
 868 	 0.001152074 	 0.000001329
 869 	 0.001150748 	 0.000001326
 870 	 0.001149425 	 0.000001323
 871 	 0.001148106 	 0.000001320
 872 	 0.001146789 	 0.000001317
 873 	 0.001145475 	 0.000001314
 874 	 0.001144165 	 0.000001311
 875 	 0.001142857 	 0.000001308
 876 	 0.001141553 	 0.000001305
 877 	 0.001140251 	 0.000001302
 878 	 0.001138952 	 0.000001299
 879 	 0.001137656 	 0.000001296
 880 	 0.001136364 	 0.000001293
 881 	 0.001135074 	 0.000001290
 882 	 0.001133787 	 0.000001287
 883 	 0.001132503 	 0.000001284
 884 	 0.001131222 	 0.000001281
 885 	 0.001129944 	 0.000001278
 886 	 0.001128668 	 0.000001275
 887 	 0.001127396 	 0.000001272
 888 	 0.001126126 	 0.000001270
 889 	 0.001124859 	 0.000001267
 890 	 0.001123596 	 0.000001264
 891 	 0.001122334 	 0.000001261
 892 	 0.001121076 	 0.000001258
 893 	 0.001119821 	 0.000001255
 894 	 0.001118568 	 0.000001253
 895 	 0.001117318 	 0.000001250
 896 	 0.001116071 	 0.000001247
 897 	 0.001114827 	 0.000001244
 898 	 0.001113586 	 0.000001241
 899 	 0.001112347 	 0.000001239
 900 	 0.001111111 	 0.000001236
 901 	 0.001109878 	 0.000001233
 902 	 0.001108647 	 0.000001230
 903 	 0.001107420 	 0.000001228
 904 	 0.001106195 	 0.000001225
 905 	 0.001104972 	 0.000001222
 906 	 0.001103753 	 0.000001220
 907 	 0.001102536 	 0.000001217
 908 	 0.001101322 	 0.000001214
 909 	 0.001100110 	 0.000001212
 910 	 0.001098901 	 0.000001209
 911 	 0.001097695 	 0.000001206
 912 	 0.001096491 	 0.000001204
 913 	 0.001095290 	 0.000001201
 914 	 0.001094092 	 0.000001198
 915 	 0.001092896 	 0.000001196
 916 	 0.001091703 	 0.000001193
 917 	 0.001090513 	 0.000001191
 918 	 0.001089325 	 0.000001188
 919 	 0.001088139 	 0.000001185
 920 	 0.001086957 	 0.000001183
 921 	 0.001085776 	 0.000001180
 922 	 0.001084599 	 0.000001178
 923 	 0.001083424 	 0.000001175
 924 	 0.001082251 	 0.000001173
 925 	 0.001081081 	 0.000001170
 926 	 0.001079914 	 0.000001167
 927 	 0.001078749 	 0.000001165
 928 	 0.001077586 	 0.000001162
 929 	 0.001076426 	 0.000001160
 930 	 0.001075269 	 0.000001157
 931 	 0.001074114 	 0.000001155
 932 	 0.001072961 	 0.000001152
 933 	 0.001071811 	 0.000001150
 934 	 0.001070664 	 0.000001148
 935 	 0.001069519 	 0.000001145
 936 	 0.001068376 	 0.000001143
 937 	 0.001067236 	 0.000001140
 938 	 0.001066098 	 0.000001138
 939 	 0.001064963 	 0.000001135
 940 	 0.001063830 	 0.000001133
 941 	 0.001062699 	 0.000001131
 942 	 0.001061571 	 0.000001128
 943 	 0.001060445 	 0.000001126
 944 	 0.001059322 	 0.000001123
 945 	 0.001058201 	 0.000001121
 946 	 0.001057082 	 0.000001119
 947 	 0.001055966 	 0.000001116
 948 	 0.001054852 	 0.000001114
 949 	 0.001053741 	 0.000001112
 950 	 0.001052632 	 0.000001109
 951 	 0.001051525 	 0.000001107
 952 	 0.001050420 	 0.000001105
 953 	 0.001049318 	 0.000001102
 954 	 0.001048218 	 0.000001100
 955 	 0.001047120 	 0.000001098
 956 	 0.001046025 	 0.000001095
 957 	 0.001044932 	 0.000001093
 958 	 0.001043841 	 0.000001091
 959 	 0.001042753 	 0.000001088
 960 	 0.001041667 	 0.000001086
 961 	 0.001040583 	 0.000001084
 962 	 0.001039501 	 0.000001082
 963 	 0.001038422 	 0.000001079
 964 	 0.001037344 	 0.000001077
 965 	 0.001036269 	 0.000001075
 966 	 0.001035197 	 0.000001073
 967 	 0.001034126 	 0.000001071
 968 	 0.001033058 	 0.000001068
 969 	 0.001031992 	 0.000001066
 970 	 0.001030928 	 0.000001064
 971 	 0.001029866 	 0.000001062
 972 	 0.001028807 	 0.000001060
 973 	 0.001027749 	 0.000001057
 974 	 0.001026694 	 0.000001055
 975 	 0.001025641 	 0.000001053
 976 	 0.001024590 	 0.000001051
 977 	 0.001023541 	 0.000001049
 978 	 0.001022495 	 0.000001047
 979 	 0.001021450 	 0.000001044
 980 	 0.001020408 	 0.000001042
 981 	 0.001019368 	 0.000001040
 982 	 0.001018330 	 0.000001038
 983 	 0.001017294 	 0.000001036
 984 	 0.001016260 	 0.000001034
 985 	 0.001015228 	 0.000001032
 986 	 0.001014199 	 0.000001030
 987 	 0.001013171 	 0.000001028
 988 	 0.001012146 	 0.000001025
 989 	 0.001011122 	 0.000001023
 990 	 0.001010101 	 0.000001021
 991 	 0.001009082 	 0.000001019
 992 	 0.001008065 	 0.000001017
 993 	 0.001007049 	 0.000001015
 994 	 0.001006036 	 0.000001013
 995 	 0.001005025 	 0.000001011
 996 	 0.001004016 	 0.000001009
 997 	 0.001003009 	 0.000001007
 998 	 0.001002004 	 0.000001005
 999 	 0.001001001 	 0.000001003
1000 	 0.001000000 	 0.000001001
1001 	 0.000999001 	 0.000000999
1002 	 0.000998004 	 0.000000997
1003 	 0.000997009 	 0.000000995
1004 	 0.000996016 	 0.000000993
1005 	 0.000995025 	 0.000000991
1006 	 0.000994036 	 0.000000989
1007 	 0.000993049 	 0.000000987
1008 	 0.000992063 	 0.000000985
1009 	 0.000991080 	 0.000000983
1010 	 0.000990099 	 0.000000981
1011 	 0.000989120 	 0.000000979
1012 	 0.000988142 	 0.000000977
1013 	 0.000987167 	 0.000000975
1014 	 0.000986193 	 0.000000974
1015 	 0.000985222 	 0.000000972
1016 	 0.000984252 	 0.000000970
1017 	 0.000983284 	 0.000000968
1018 	 0.000982318 	 0.000000966
1019 	 0.000981354 	 0.000000964
1020 	 0.000980392 	 0.000000962
1021 	 0.000979432 	 0.000000960
1022 	 0.000978474 	 0.000000958
1023 	 0.000977517 	 0.000000956
1024 	 0.000976562 	 0.000000955
1025 	 0.000975610 	 0.000000953
1026 	 0.000974659 	 0.000000951
1027 	 0.000973710 	 0.000000949
1028 	 0.000972763 	 0.000000947
1029 	 0.000971817 	 0.000000945
1030 	 0.000970874 	 0.000000944
1031 	 0.000969932 	 0.000000942
1032 	 0.000968992 	 0.000000940
1033 	 0.000968054 	 0.000000938
1034 	 0.000967118 	 0.000000936
1035 	 0.000966184 	 0.000000934
1036 	 0.000965251 	 0.000000933
1037 	 0.000964320 	 0.000000931
1038 	 0.000963391 	 0.000000929
1039 	 0.000962464 	 0.000000927
1040 	 0.000961538 	 0.000000925
1041 	 0.000960615 	 0.000000924
1042 	 0.000959693 	 0.000000922
1043 	 0.000958773 	 0.000000920
1044 	 0.000957854 	 0.000000918
1045 	 0.000956938 	 0.000000917
1046 	 0.000956023 	 0.000000915
1047 	 0.000955110 	 0.000000913
1048 	 0.000954198 	 0.000000911
1049 	 0.000953289 	 0.000000910
1050 	 0.000952381 	 0.000000908
1051 	 0.000951475 	 0.000000906
1052 	 0.000950570 	 0.000000904
1053 	 0.000949668 	 0.000000903
1054 	 0.000948767 	 0.000000901
1055 	 0.000947867 	 0.000000899
1056 	 0.000946970 	 0.000000898
1057 	 0.000946074 	 0.000000896
1058 	 0.000945180 	 0.000000894
1059 	 0.000944287 	 0.000000893
1060 	 0.000943396 	 0.000000891
1061 	 0.000942507 	 0.000000889
1062 	 0.000941620 	 0.000000887
1063 	 0.000940734 	 0.000000886
1064 	 0.000939850 	 0.000000884
1065 	 0.000938967 	 0.000000882
1066 	 0.000938086 	 0.000000881
1067 	 0.000937207 	 0.000000879
1068 	 0.000936330 	 0.000000878
1069 	 0.000935454 	 0.000000876
1070 	 0.000934579 	 0.000000874
1071 	 0.000933707 	 0.000000873
1072 	 0.000932836 	 0.000000871
1073 	 0.000931966 	 0.000000869
1074 	 0.000931099 	 0.000000868
1075 	 0.000930233 	 0.000000866
1076 	 0.000929368 	 0.000000865
1077 	 0.000928505 	 0.000000863
1078 	 0.000927644 	 0.000000861
1079 	 0.000926784 	 0.000000860
1080 	 0.000925926 	 0.000000858
1081 	 0.000925069 	 0.000000857
1082 	 0.000924214 	 0.000000855
1083 	 0.000923361 	 0.000000853
1084 	 0.000922509 	 0.000000852
1085 	 0.000921659 	 0.000000850
1086 	 0.000920810 	 0.000000849
1087 	 0.000919963 	 0.000000847
1088 	 0.000919118 	 0.000000846
1089 	 0.000918274 	 0.000000844
1090 	 0.000917431 	 0.000000842
1091 	 0.000916590 	 0.000000841
1092 	 0.000915751 	 0.000000839
1093 	 0.000914913 	 0.000000838
1094 	 0.000914077 	 0.000000836
1095 	 0.000913242 	 0.000000835
1096 	 0.000912409 	 0.000000833
1097 	 0.000911577 	 0.000000832
1098 	 0.000910747 	 0.000000830
1099 	 0.000909918 	 0.000000829
1100 	 0.000909091 	 0.000000827
1101 	 0.000908265 	 0.000000826
1102 	 0.000907441 	 0.000000824
1103 	 0.000906618 	 0.000000823
1104 	 0.000905797 	 0.000000821
1105 	 0.000904977 	 0.000000820
1106 	 0.000904159 	 0.000000818
1107 	 0.000903342 	 0.000000817
1108 	 0.000902527 	 0.000000815
1109 	 0.000901713 	 0.000000814
1110 	 0.000900901 	 0.000000812
1111 	 0.000900090 	 0.000000811
1112 	 0.000899281 	 0.000000809
1113 	 0.000898473 	 0.000000808
1114 	 0.000897666 	 0.000000807
1115 	 0.000896861 	 0.000000805
1116 	 0.000896057 	 0.000000804
1117 	 0.000895255 	 0.000000802
1118 	 0.000894454 	 0.000000801
1119 	 0.000893655 	 0.000000799
1120 	 0.000892857 	 0.000000798
1121 	 0.000892061 	 0.000000796
1122 	 0.000891266 	 0.000000795
1123 	 0.000890472 	 0.000000794
1124 	 0.000889680 	 0.000000792
1125 	 0.000888889 	 0.000000791
1126 	 0.000888099 	 0.000000789
1127 	 0.000887311 	 0.000000788
1128 	 0.000886525 	 0.000000787
1129 	 0.000885740 	 0.000000785
1130 	 0.000884956 	 0.000000784
1131 	 0.000884173 	 0.000000782
1132 	 0.000883392 	 0.000000781
1133 	 0.000882613 	 0.000000780
1134 	 0.000881834 	 0.000000778
1135 	 0.000881057 	 0.000000777
1136 	 0.000880282 	 0.000000776
1137 	 0.000879507 	 0.000000774
1138 	 0.000878735 	 0.000000773
1139 	 0.000877963 	 0.000000771
1140 	 0.000877193 	 0.000000770
1141 	 0.000876424 	 0.000000769
1142 	 0.000875657 	 0.000000767
1143 	 0.000874891 	 0.000000766
1144 	 0.000874126 	 0.000000765
1145 	 0.000873362 	 0.000000763
1146 	 0.000872600 	 0.000000762
1147 	 0.000871840 	 0.000000761
1148 	 0.000871080 	 0.000000759
1149 	 0.000870322 	 0.000000758
1150 	 0.000869565 	 0.000000757
1151 	 0.000868810 	 0.000000755
1152 	 0.000868056 	 0.000000754
1153 	 0.000867303 	 0.000000753
1154 	 0.000866551 	 0.000000752
1155 	 0.000865801 	 0.000000750
1156 	 0.000865052 	 0.000000749
1157 	 0.000864304 	 0.000000748
1158 	 0.000863558 	 0.000000746
1159 	 0.000862813 	 0.000000745
1160 	 0.000862069 	 0.000000744
1161 	 0.000861326 	 0.000000743
1162 	 0.000860585 	 0.000000741
1163 	 0.000859845 	 0.000000740
1164 	 0.000859107 	 0.000000739
1165 	 0.000858369 	 0.000000737
1166 	 0.000857633 	 0.000000736
1167 	 0.000856898 	 0.000000735
1168 	 0.000856164 	 0.000000734
1169 	 0.000855432 	 0.000000732
1170 	 0.000854701 	 0.000000731
1171 	 0.000853971 	 0.000000730
1172 	 0.000853242 	 0.000000729
1173 	 0.000852515 	 0.000000727
1174 	 0.000851789 	 0.000000726
1175 	 0.000851064 	 0.000000725
1176 	 0.000850340 	 0.000000724
1177 	 0.000849618 	 0.000000722
1178 	 0.000848896 	 0.000000721
1179 	 0.000848176 	 0.000000720
1180 	 0.000847458 	 0.000000719
1181 	 0.000846740 	 0.000000718
1182 	 0.000846024 	 0.000000716
1183 	 0.000845309 	 0.000000715
1184 	 0.000844595 	 0.000000714
1185 	 0.000843882 	 0.000000713
1186 	 0.000843170 	 0.000000712
1187 	 0.000842460 	 0.000000710
1188 	 0.000841751 	 0.000000709
1189 	 0.000841043 	 0.000000708
1190 	 0.000840336 	 0.000000707
1191 	 0.000839631 	 0.000000706
1192 	 0.000838926 	 0.000000704
1193 	 0.000838223 	 0.000000703
1194 	 0.000837521 	 0.000000702
1195 	 0.000836820 	 0.000000701
1196 	 0.000836120 	 0.000000700
1197 	 0.000835422 	 0.000000699
1198 	 0.000834725 	 0.000000697
1199 	 0.000834028 	 0.000000696
1200 	 0.000833333 	 0.000000695
1201 	 0.000832639 	 0.000000694
1202 	 0.000831947 	 0.000000693
1203 	 0.000831255 	 0.000000692
1204 	 0.000830565 	 0.000000690
1205 	 0.000829876 	 0.000000689
1206 	 0.000829187 	 0.000000688
1207 	 0.000828500 	 0.000000687
1208 	 0.000827815 	 0.000000686
1209 	 0.000827130 	 0.000000685
1210 	 0.000826446 	 0.000000684
1211 	 0.000825764 	 0.000000682
1212 	 0.000825083 	 0.000000681
1213 	 0.000824402 	 0.000000680
1214 	 0.000823723 	 0.000000679
1215 	 0.000823045 	 0.000000678
1216 	 0.000822368 	 0.000000677
1217 	 0.000821693 	 0.000000676
1218 	 0.000821018 	 0.000000675
1219 	 0.000820345 	 0.000000674
1220 	 0.000819672 	 0.000000672
1221 	 0.000819001 	 0.000000671
1222 	 0.000818331 	 0.000000670
1223 	 0.000817661 	 0.000000669
1224 	 0.000816993 	 0.000000668
1225 	 0.000816327 	 0.000000667
1226 	 0.000815661 	 0.000000666
1227 	 0.000814996 	 0.000000665
1228 	 0.000814332 	 0.000000664
1229 	 0.000813670 	 0.000000663
1230 	 0.000813008 	 0.000000662
1231 	 0.000812348 	 0.000000660
1232 	 0.000811688 	 0.000000659
1233 	 0.000811030 	 0.000000658
1234 	 0.000810373 	 0.000000657
1235 	 0.000809717 	 0.000000656
1236 	 0.000809061 	 0.000000655
1237 	 0.000808407 	 0.000000654
1238 	 0.000807754 	 0.000000653
1239 	 0.000807103 	 0.000000652
1240 	 0.000806452 	 0.000000651
1241 	 0.000805802 	 0.000000650
1242 	 0.000805153 	 0.000000649
1243 	 0.000804505 	 0.000000648
1244 	 0.000803859 	 0.000000647
1245 	 0.000803213 	 0.000000646
1246 	 0.000802568 	 0.000000645
1247 	 0.000801925 	 0.000000644
1248 	 0.000801282 	 0.000000643
1249 	 0.000800641 	 0.000000642
1250 	 0.000800000 	 0.000000641
1251 	 0.000799361 	 0.000000639
1252 	 0.000798722 	 0.000000638
1253 	 0.000798085 	 0.000000637
1254 	 0.000797448 	 0.000000636
1255 	 0.000796813 	 0.000000635
1256 	 0.000796178 	 0.000000634
1257 	 0.000795545 	 0.000000633
1258 	 0.000794913 	 0.000000632
1259 	 0.000794281 	 0.000000631
1260 	 0.000793651 	 0.000000630
1261 	 0.000793021 	 0.000000629
1262 	 0.000792393 	 0.000000628
1263 	 0.000791766 	 0.000000627
1264 	 0.000791139 	 0.000000626
1265 	 0.000790514 	 0.000000625
1266 	 0.000789889 	 0.000000624
1267 	 0.000789266 	 0.000000623
1268 	 0.000788644 	 0.000000622
1269 	 0.000788022 	 0.000000621
1270 	 0.000787402 	 0.000000620
1271 	 0.000786782 	 0.000000620
1272 	 0.000786164 	 0.000000619
1273 	 0.000785546 	 0.000000618
1274 	 0.000784929 	 0.000000617
1275 	 0.000784314 	 0.000000616
1276 	 0.000783699 	 0.000000615
1277 	 0.000783085 	 0.000000614
1278 	 0.000782473 	 0.000000613
1279 	 0.000781861 	 0.000000612
1280 	 0.000781250 	 0.000000611
1281 	 0.000780640 	 0.000000610
1282 	 0.000780031 	 0.000000609
1283 	 0.000779423 	 0.000000608
1284 	 0.000778816 	 0.000000607
1285 	 0.000778210 	 0.000000606
1286 	 0.000777605 	 0.000000605
1287 	 0.000777001 	 0.000000604
1288 	 0.000776398 	 0.000000603
1289 	 0.000775795 	 0.000000602
1290 	 0.000775194 	 0.000000601
1291 	 0.000774593 	 0.000000600
1292 	 0.000773994 	 0.000000600
1293 	 0.000773395 	 0.000000599
1294 	 0.000772798 	 0.000000598
1295 	 0.000772201 	 0.000000597
1296 	 0.000771605 	 0.000000596
1297 	 0.000771010 	 0.000000595
1298 	 0.000770416 	 0.000000594
1299 	 0.000769823 	 0.000000593
1300 	 0.000769231 	 0.000000592
1301 	 0.000768640 	 0.000000591
1302 	 0.000768049 	 0.000000590
1303 	 0.000767460 	 0.000000589
1304 	 0.000766871 	 0.000000589
1305 	 0.000766284 	 0.000000588
1306 	 0.000765697 	 0.000000587
1307 	 0.000765111 	 0.000000586
1308 	 0.000764526 	 0.000000585
1309 	 0.000763942 	 0.000000584
1310 	 0.000763359 	 0.000000583
1311 	 0.000762777 	 0.000000582
1312 	 0.000762195 	 0.000000581
1313 	 0.000761615 	 0.000000580
1314 	 0.000761035 	 0.000000580
1315 	 0.000760456 	 0.000000579
1316 	 0.000759878 	 0.000000578
1317 	 0.000759301 	 0.000000577
1318 	 0.000758725 	 0.000000576
1319 	 0.000758150 	 0.000000575
1320 	 0.000757576 	 0.000000574
1321 	 0.000757002 	 0.000000573
1322 	 0.000756430 	 0.000000573
1323 	 0.000755858 	 0.000000572
1324 	 0.000755287 	 0.000000571
1325 	 0.000754717 	 0.000000570
1326 	 0.000754148 	 0.000000569
1327 	 0.000753580 	 0.000000568
1328 	 0.000753012 	 0.000000567
1329 	 0.000752445 	 0.000000567
1330 	 0.000751880 	 0.000000566
1331 	 0.000751315 	 0.000000565
1332 	 0.000750751 	 0.000000564
1333 	 0.000750188 	 0.000000563
1334 	 0.000749625 	 0.000000562
1335 	 0.000749064 	 0.000000562
1336 	 0.000748503 	 0.000000561
1337 	 0.000747943 	 0.000000560
1338 	 0.000747384 	 0.000000559
1339 	 0.000746826 	 0.000000558
1340 	 0.000746269 	 0.000000557
1341 	 0.000745712 	 0.000000557
1342 	 0.000745156 	 0.000000556
1343 	 0.000744602 	 0.000000555
1344 	 0.000744048 	 0.000000554
1345 	 0.000743494 	 0.000000553
1346 	 0.000742942 	 0.000000552
1347 	 0.000742390 	 0.000000552
1348 	 0.000741840 	 0.000000551
1349 	 0.000741290 	 0.000000550
1350 	 0.000740741 	 0.000000549
1351 	 0.000740192 	 0.000000548
1352 	 0.000739645 	 0.000000547
1353 	 0.000739098 	 0.000000547
1354 	 0.000738552 	 0.000000546
1355 	 0.000738007 	 0.000000545
1356 	 0.000737463 	 0.000000544
1357 	 0.000736920 	 0.000000543
1358 	 0.000736377 	 0.000000543
1359 	 0.000735835 	 0.000000542
1360 	 0.000735294 	 0.000000541
1361 	 0.000734754 	 0.000000540
1362 	 0.000734214 	 0.000000539
1363 	 0.000733676 	 0.000000539
1364 	 0.000733138 	 0.000000538
1365 	 0.000732601 	 0.000000537
1366 	 0.000732064 	 0.000000536
1367 	 0.000731529 	 0.000000536
1368 	 0.000730994 	 0.000000535
1369 	 0.000730460 	 0.000000534
1370 	 0.000729927 	 0.000000533
1371 	 0.000729395 	 0.000000532
1372 	 0.000728863 	 0.000000532
1373 	 0.000728332 	 0.000000531
1374 	 0.000727802 	 0.000000530
1375 	 0.000727273 	 0.000000529
1376 	 0.000726744 	 0.000000529
1377 	 0.000726216 	 0.000000528
1378 	 0.000725689 	 0.000000527
1379 	 0.000725163 	 0.000000526
1380 	 0.000724638 	 0.000000525
1381 	 0.000724113 	 0.000000525
1382 	 0.000723589 	 0.000000524
1383 	 0.000723066 	 0.000000523
1384 	 0.000722543 	 0.000000522
1385 	 0.000722022 	 0.000000522
1386 	 0.000721501 	 0.000000521
1387 	 0.000720981 	 0.000000520
1388 	 0.000720461 	 0.000000519
1389 	 0.000719942 	 0.000000519
1390 	 0.000719424 	 0.000000518
1391 	 0.000718907 	 0.000000517
1392 	 0.000718391 	 0.000000516
1393 	 0.000717875 	 0.000000516
1394 	 0.000717360 	 0.000000515
1395 	 0.000716846 	 0.000000514
1396 	 0.000716332 	 0.000000513
1397 	 0.000715820 	 0.000000513
1398 	 0.000715308 	 0.000000512
1399 	 0.000714796 	 0.000000511
1400 	 0.000714286 	 0.000000511
1401 	 0.000713776 	 0.000000510
1402 	 0.000713267 	 0.000000509
1403 	 0.000712758 	 0.000000508
1404 	 0.000712251 	 0.000000508
1405 	 0.000711744 	 0.000000507
1406 	 0.000711238 	 0.000000506
1407 	 0.000710732 	 0.000000505
1408 	 0.000710227 	 0.000000505
1409 	 0.000709723 	 0.000000504
1410 	 0.000709220 	 0.000000503
1411 	 0.000708717 	 0.000000503
1412 	 0.000708215 	 0.000000502
1413 	 0.000707714 	 0.000000501
1414 	 0.000707214 	 0.000000501
1415 	 0.000706714 	 0.000000500
1416 	 0.000706215 	 0.000000499
1417 	 0.000705716 	 0.000000498
1418 	 0.000705219 	 0.000000498
1419 	 0.000704722 	 0.000000497
1420 	 0.000704225 	 0.000000496
1421 	 0.000703730 	 0.000000496
1422 	 0.000703235 	 0.000000495
1423 	 0.000702741 	 0.000000494
1424 	 0.000702247 	 0.000000493
1425 	 0.000701754 	 0.000000493
1426 	 0.000701262 	 0.000000492
1427 	 0.000700771 	 0.000000491
1428 	 0.000700280 	 0.000000491
1429 	 0.000699790 	 0.000000490
1430 	 0.000699301 	 0.000000489
1431 	 0.000698812 	 0.000000489
1432 	 0.000698324 	 0.000000488
1433 	 0.000697837 	 0.000000487
1434 	 0.000697350 	 0.000000487
1435 	 0.000696864 	 0.000000486
1436 	 0.000696379 	 0.000000485
1437 	 0.000695894 	 0.000000485
1438 	 0.000695410 	 0.000000484
1439 	 0.000694927 	 0.000000483
1440 	 0.000694444 	 0.000000483
1441 	 0.000693963 	 0.000000482
1442 	 0.000693481 	 0.000000481
1443 	 0.000693001 	 0.000000481
1444 	 0.000692521 	 0.000000480
1445 	 0.000692042 	 0.000000479
1446 	 0.000691563 	 0.000000479
1447 	 0.000691085 	 0.000000478
1448 	 0.000690608 	 0.000000477
1449 	 0.000690131 	 0.000000477
1450 	 0.000689655 	 0.000000476
1451 	 0.000689180 	 0.000000475
1452 	 0.000688705 	 0.000000475
1453 	 0.000688231 	 0.000000474
1454 	 0.000687758 	 0.000000473
1455 	 0.000687285 	 0.000000473
1456 	 0.000686813 	 0.000000472
1457 	 0.000686342 	 0.000000471
1458 	 0.000685871 	 0.000000471
1459 	 0.000685401 	 0.000000470
1460 	 0.000684932 	 0.000000469
1461 	 0.000684463 	 0.000000469
1462 	 0.000683995 	 0.000000468
1463 	 0.000683527 	 0.000000468
1464 	 0.000683060 	 0.000000467
1465 	 0.000682594 	 0.000000466
1466 	 0.000682128 	 0.000000466
1467 	 0.000681663 	 0.000000465
